country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","14-04-2025 10:00:00",17.65439,75.90649,NH3,3,13,6
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","14-04-2025 10:00:00",19.26777,72.97182,CO,5,37,20
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","14-04-2025 10:00:00",19.26777,72.97182,OZONE,2,49,9
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","14-04-2025 10:00:00",19.235581,73.159121,PM10,77,179,98
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","14-04-2025 10:00:00",19.235581,73.159121,NH3,4,8,5
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-04-2025 10:00:00",18.640051,73.848956,OZONE,1,48,8
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","14-04-2025 10:00:00",18.605770,73.749976,NO2,14,50,27
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","14-04-2025 10:00:00",18.5011743,73.8165527,OZONE,56,56,56
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-04-2025 10:00:00",18.454450,73.854155,NO2,14,43,25
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-04-2025 10:00:00",18.454450,73.854155,SO2,1,3,2
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-04-2025 10:00:00",18.454450,73.854155,CO,24,70,46
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","14-04-2025 10:00:00",20.240790,85.836784,CO,37,102,63
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","14-04-2025 10:00:00",20.240790,85.836784,OZONE,20,59,30
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","14-04-2025 10:00:00",20.34652,85.81630,PM10,31,190,54
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","14-04-2025 10:00:00",20.34652,85.81630,NH3,1,5,2
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","14-04-2025 10:00:00",20.34652,85.81630,SO2,1,8,3
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2025 10:00:00",21.643900,85.599355,CO,17,72,47
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","14-04-2025 10:00:00",21.847279,85.416905,NO2,2,19,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","14-04-2025 10:00:00",21.847279,85.416905,NH3,6,9,8
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","14-04-2025 10:00:00",22.220833,84.809444,PM2.5,55,235,160
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.902909,75.836858,PM2.5,29,102,62
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2025 10:00:00",26.843698,75.766894,PM2.5,22,203,56
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2025 10:00:00",26.843698,75.766894,PM10,74,160,104
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2025 10:00:00",26.843698,75.766894,CO,8,64,28
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","14-04-2025 10:00:00",26.9164092,75.7994901,NO2,7,26,16
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","14-04-2025 10:00:00",26.9164092,75.7994901,CO,18,70,40
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","14-04-2025 10:00:00",26.786682,75.827928,SO2,5,8,6
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","14-04-2025 10:00:00",26.786682,75.827928,OZONE,27,180,65
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","14-04-2025 10:00:00",25.747299,71.393989,OZONE,26,86,50
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","14-04-2025 10:00:00",27.215415,77.50873,SO2,3,10,5
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","14-04-2025 10:00:00",25.339605,74.618883,PM10,82,176,113
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","14-04-2025 10:00:00",28.194909,76.862296,CO,10,120,59
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","14-04-2025 10:00:00",26.895552,76.334753,PM2.5,16,90,52
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","14-04-2025 10:00:00",26.699557,77.898881,OZONE,32,111,47
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","14-04-2025 10:00:00",23.837789,73.714926,SO2,1,13,2
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","14-04-2025 10:00:00",29.610750,74.283608,PM2.5,32,150,70
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","14-04-2025 10:00:00",28.207266,76.829265,CO,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2025 10:00:00",24.892047,74.623527,PM2.5,35,111,60
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2025 10:00:00",24.892047,74.623527,PM10,54,145,91
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","14-04-2025 10:00:00",28.296139,74.961696,NH3,5,10,7
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2025 10:00:00",27.554793,76.611536,NO2,12,108,29
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2025 10:00:00",27.554793,76.611536,NH3,5,78,16
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","14-04-2025 10:00:00",25.106006,76.469948,CO,46,96,69
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","14-04-2025 10:00:00",25.747299,71.393989,NO2,4,44,11
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-04-2025 10:00:00","30.736056 ",76.209694,SO2,6,22,10
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","14-04-2025 10:00:00",30.649961,76.331442,CO,57,90,85
India,Punjab,Patiala,"Model Town, Patiala - PPCB","14-04-2025 10:00:00",30.349388,76.366642,PM10,53,127,93
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2025 10:00:00",31.620000,74.876512,OZONE,45,63,52
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","14-04-2025 10:00:00",30.233011,74.907758,PM2.5,18,56,40
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-04-2025 10:00:00","30.736056 ",76.209694,PM10,31,95,61
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-04-2025 10:00:00",11.9309,79.8027,SO2,5,11,8
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2025 10:00:00",31.620000,74.876512,NH3,6,7,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-04-2025 10:00:00",31.620000,74.876512,CO,12,112,79
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","14-04-2025 10:00:00",22.220833,84.809444,OZONE,13,107,40
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","14-04-2025 10:00:00",20.9360711,85.1707021,PM10,13,179,82
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","14-04-2025 10:00:00",20.9360711,85.1707021,NH3,3,4,4
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","14-04-2025 10:00:00",26.960669,75.771817,NO2,NA,NA,NA
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","14-04-2025 10:00:00",26.960669,75.771817,NH3,1,4,3
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","14-04-2025 10:00:00",26.960669,75.771817,CO,20,107,26
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.9502929,75.730943,PM2.5,57,180,90
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","14-04-2025 10:00:00",26.912329,70.909168,NO2,3,102,20
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","14-04-2025 10:00:00",26.912329,70.909168,NH3,3,18,7
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","14-04-2025 10:00:00",26.912329,70.909168,CO,8,80,12
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","14-04-2025 10:00:00",26.912329,70.909168,OZONE,9,80,35
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","14-04-2025 10:00:00",25.344694,72.626208,PM2.5,27,72,46
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","14-04-2025 10:00:00",25.344694,72.626208,NO2,7,43,16
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","14-04-2025 10:00:00",25.344694,72.626208,SO2,3,13,8
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","14-04-2025 10:00:00",24.588397,76.172782,CO,32,70,48
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","14-04-2025 10:00:00",24.588397,76.172782,OZONE,11,84,40
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","14-04-2025 10:00:00",28.108988,75.386577,PM10,62,148,106
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","14-04-2025 10:00:00",28.108988,75.386577,OZONE,62,150,86
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","14-04-2025 10:00:00",26.268249,73.0193853,PM10,17,400,120
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","14-04-2025 10:00:00",26.268249,73.0193853,NO2,12,48,22
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","14-04-2025 10:00:00",26.295810,73.082283,SO2,1,19,5
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","14-04-2025 10:00:00",26.215415,73.070156,CO,6,92,15
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","14-04-2025 10:00:00",26.358805,73.047444,NO2,9,76,22
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","14-04-2025 10:00:00",25.036360,73.883502,SO2,2,27,8
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","14-04-2025 10:00:00",26.031443,76.359327,NH3,16,22,18
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","14-04-2025 10:00:00",27.608912,75.153302,SO2,7,16,11
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","14-04-2025 10:00:00",24.885261,72.857549,PM2.5,23,50,39
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","14-04-2025 10:00:00",24.885261,72.857549,OZONE,25,47,28
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","14-04-2025 10:00:00",29.931624,73.864511,PM2.5,27,130,68
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","14-04-2025 10:00:00",29.931624,73.864511,PM10,85,190,123
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","14-04-2025 10:00:00",29.931624,73.864511,OZONE,4,143,61
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","14-04-2025 10:00:00",26.159933,75.780517,SO2,2,8,4
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","14-04-2025 10:00:00",24.5886166,73.6321397,NO2,32,44,38
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","14-04-2025 10:00:00",24.5886166,73.6321397,CO,5,111,36
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","14-04-2025 10:00:00",24.5886166,73.6321397,OZONE,3,85,17
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","14-04-2025 10:00:00",12.8777316,80.0834807,NO2,13,14,14
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","14-04-2025 10:00:00",12.8777316,80.0834807,NH3,2,2,2
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","14-04-2025 10:00:00",26.358805,73.047444,SO2,4,18,7
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","14-04-2025 10:00:00",26.358805,73.047444,CO,8,56,11
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","14-04-2025 10:00:00",26.253384,72.976571,PM2.5,21,134,49
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","14-04-2025 10:00:00",26.253384,72.976571,NO2,5,85,19
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","14-04-2025 10:00:00",26.253384,72.976571,CO,8,84,13
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","14-04-2025 10:00:00",26.506177,77.025989,CO,6,41,10
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","14-04-2025 10:00:00",25.164090,75.858137,PM10,97,176,124
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","14-04-2025 10:00:00",25.164090,75.858137,NH3,5,7,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","14-04-2025 10:00:00",13.1662,80.2584,PM10,38,121,63
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","14-04-2025 10:00:00",12.9533,80.2357,OZONE,10,16,14
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","14-04-2025 10:00:00",13.1036,80.2909,PM2.5,26,63,42
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","14-04-2025 10:00:00",13.1036,80.2909,NO2,8,38,21
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","14-04-2025 10:00:00",11.0328,77.0349,NO2,9,11,10
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","14-04-2025 10:00:00",11.0328,77.0349,SO2,6,8,7
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","14-04-2025 10:00:00",12.746998,77.813811,CO,20,22,21
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","14-04-2025 10:00:00",10.798548,79.838212,PM2.5,20,58,35
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","14-04-2025 10:00:00",10.798548,79.838212,PM10,25,89,36
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","14-04-2025 10:00:00",10.798548,79.838212,CO,11,24,18
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","14-04-2025 10:00:00",11.273992,78.163545,PM10,51,74,62
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","14-04-2025 10:00:00",25.196024,75.855668,CO,6,45,29
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","14-04-2025 10:00:00",24.041198,74.780702,NO2,12,52,26
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","14-04-2025 10:00:00",11.6829898,79.7532099,PM2.5,NA,NA,NA
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","14-04-2025 10:00:00",11.273992,78.163545,SO2,12,15,13
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","14-04-2025 10:00:00",11.4068288,76.7138973,PM10,NA,NA,NA
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","14-04-2025 10:00:00",10.681158,78.741746,PM10,37,52,45
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","14-04-2025 10:00:00",10.681158,78.741746,NH3,3,3,3
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","14-04-2025 10:00:00",11.258242,77.552761,PM2.5,9,54,34
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","14-04-2025 10:00:00",11.258242,77.552761,PM10,24,70,48
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","14-04-2025 10:00:00",11.258242,77.552761,OZONE,6,9,7
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","14-04-2025 10:00:00",10.423417,78.784889,PM10,47,91,64
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","14-04-2025 10:00:00",17.393559,78.339194,CO,16,40,38
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","14-04-2025 10:00:00",17.544899,78.486949,NO2,12,15,13
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","14-04-2025 10:00:00",17.544899,78.486949,NH3,2,3,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","14-04-2025 10:00:00",17.544899,78.486949,SO2,4,8,6
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","14-04-2025 10:00:00",17.37206,78.50864,OZONE,11,50,23
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","14-04-2025 10:00:00",17.528544,78.286195,PM10,51,66,53
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","14-04-2025 10:00:00",17.528544,78.286195,NH3,5,6,6
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","14-04-2025 10:00:00",17.528544,78.286195,CO,12,26,19
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","14-04-2025 10:00:00",17.4559458,78.4332152,SO2,4,11,6
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","14-04-2025 10:00:00",17.4559458,78.4332152,CO,2,84,24
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","14-04-2025 10:00:00",12.909494,79.131861,NO2,NA,NA,NA
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","14-04-2025 10:00:00",12.909494,79.131861,NH3,1,4,2
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","14-04-2025 10:00:00",9.559382,77.948828,PM2.5,39,129,57
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","14-04-2025 10:00:00",9.559382,77.948828,NO2,19,19,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","14-04-2025 10:00:00",17.540891,78.358528,NH3,2,6,4
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","14-04-2025 10:00:00",17.540891,78.358528,CO,1,118,25
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","14-04-2025 10:00:00",17.460103,78.334361,OZONE,13,18,15
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","14-04-2025 10:00:00",27.106972,78.000111,SO2,12,18,15
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","14-04-2025 10:00:00",27.106972,78.000111,OZONE,14,14,14
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","14-04-2025 10:00:00",27.19865833,78.00598056,OZONE,NA,NA,NA
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","14-04-2025 10:00:00",27.19412,77.96237,PM2.5,7,231,82
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","14-04-2025 10:00:00",27.19412,77.96237,NO2,17,18,17
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","14-04-2025 10:00:00",27.19412,77.96237,CO,19,34,26
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","14-04-2025 10:00:00",28.964949,77.278761,PM2.5,32,268,107
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","14-04-2025 10:00:00",17.349694,78.451437,PM2.5,44,138,76
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","14-04-2025 10:00:00",23.8175497,91.2726974,CO,8,29,15
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","14-04-2025 10:00:00",27.23711,78.01936,PM10,37,128,72
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","14-04-2025 10:00:00",27.23711,78.01936,NH3,1,2,2
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","14-04-2025 10:00:00",27.106972,78.000111,PM2.5,5,84,53
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","14-04-2025 10:00:00",27.106972,78.000111,NH3,3,4,4
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","14-04-2025 10:00:00",27.1594,78.3953,PM2.5,26,88,56
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","14-04-2025 10:00:00",27.1594,78.3953,NO2,14,15,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","14-04-2025 10:00:00",28.646233,77.358075,PM10,55,258,129
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","14-04-2025 10:00:00",28.757294,77.278792,PM10,70,328,186
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","14-04-2025 10:00:00",28.685382,77.453839,NH3,7,10,8
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","14-04-2025 10:00:00",28.685382,77.453839,OZONE,1,116,11
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","14-04-2025 10:00:00",28.964949,77.278761,SO2,15,102,50
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","14-04-2025 10:00:00",28.964949,77.278761,OZONE,9,47,13
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","14-04-2025 10:00:00",28.359581,79.414455,NH3,2,7,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","14-04-2025 10:00:00",28.359581,79.414455,SO2,50,62,56
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","14-04-2025 10:00:00",28.38910936,79.42963708,PM10,38,134,65
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","14-04-2025 10:00:00",17.470431,78.566959,CO,27,50,34
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","14-04-2025 10:00:00",17.518400,78.278777,PM10,45,150,99
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","14-04-2025 10:00:00",17.518400,78.278777,SO2,3,25,17
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","14-04-2025 10:00:00",17.5316895,78.218939,NO2,38,87,54
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","14-04-2025 10:00:00",17.5316895,78.218939,OZONE,8,39,19
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","14-04-2025 10:00:00",12.952707,79.30394,NH3,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","14-04-2025 10:00:00",11.679111,78.125052,PM2.5,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","14-04-2025 10:00:00",11.679111,78.125052,NO2,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","14-04-2025 10:00:00",11.679111,78.125052,SO2,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","14-04-2025 10:00:00",10.7654824,79.1389968,PM2.5,45,73,59
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","14-04-2025 10:00:00",28.6603346,77.3572563,NH3,5,13,10
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","14-04-2025 10:00:00",28.6603346,77.3572563,OZONE,2,235,21
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","14-04-2025 10:00:00",26.730136,83.433859,SO2,39,41,40
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","14-04-2025 10:00:00",28.47272,77.482000,NO2,13,160,55
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","14-04-2025 10:00:00",28.557054,77.453663,PM10,102,369,195
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","14-04-2025 10:00:00",28.557054,77.453663,CO,18,97,42
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","14-04-2025 10:00:00",28.557054,77.453663,OZONE,1,203,20
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","14-04-2025 10:00:00",28.725645,77.749675,NO2,23,111,52
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","14-04-2025 10:00:00",28.725645,77.749675,OZONE,1,2,1
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","14-04-2025 10:00:00",25.4547,78.6039,OZONE,2,16,5
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","14-04-2025 10:00:00",26.428282,80.327067,NO2,17,38,18
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","14-04-2025 10:00:00",26.509954,80.249612,SO2,10,30,20
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","14-04-2025 10:00:00",26.4703136,80.3229863,PM10,26,119,47
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","14-04-2025 10:00:00",26.4703136,80.3229863,SO2,13,19,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","14-04-2025 10:00:00",26.4703136,80.3229863,OZONE,6,101,8
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","14-04-2025 10:00:00",28.2348927,77.8683002,PM10,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","14-04-2025 10:00:00",25.32393,82.99687,SO2,27,28,28
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","14-04-2025 10:00:00",30.269444,78.044167,PM2.5,10,88,40
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","14-04-2025 10:00:00",30.269444,78.044167,CO,9,21,13
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","14-04-2025 10:00:00",30.075911,78.2859547,PM2.5,10,31,18
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","14-04-2025 10:00:00",30.075911,78.2859547,NH3,8,11,10
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","14-04-2025 10:00:00",23.685297,86.945968,PM2.5,75,180,130
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","14-04-2025 10:00:00",23.685297,86.945968,CO,12,70,47
